% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:39
% Dimension:          1
% Nodes:              2251
% Expressions:        4
% Description:        Line graph
% R                       Height                   Height                   Height                   Height
0.00793333333333331       2.8369377184378726E-10   3.047138519504208E-10    2.1128244005756824E-10   7.974783370554292E-11
0.007966666666666643      2.821683025812297E-10    3.0351147052250006E-10   2.1099569406722575E-10   7.97267062421526E-11
0.007999999999999976      2.8065823233466885E-10   3.0231228100787763E-10   2.1070829955465825E-10   7.970549734362744E-11
0.008033333333333309      2.791635666680623E-10    3.0111642046263076E-10   2.104202555174219E-10    7.96842066256667E-11
0.008066666666666642      2.776836837501312E-10    2.999238597243079E-10    2.1013158021803544E-10   7.966283472941861E-11
0.008099999999999975      2.762185810247645E-10    2.987345956607989E-10    2.0984227349721525E-10   7.964138165300044E-11
0.008133333333333308      2.747682471552477E-10    2.975487614761539E-10    2.0955233466343365E-10   7.961984702358291E-11
0.008166666666666642      2.73332103970258E-10     2.963663263037427E-10    2.0926178158617567E-10   7.959823146985015E-11
0.008199999999999975      2.7191014917264774E-10   2.9518728703339755E-10   2.0897061410447163E-10   7.957653498989795E-11
0.008233333333333308      2.705023529945121E-10    2.9401177739695755E-10   2.0867883215662122E-10   7.955475722468089E-11
0.008266666666666641      2.691081719042643E-10    2.9283975815410796E-10   2.0838645312532149E-10   7.953289880067645E-11
0.008299999999999974      2.6772760383198773E-10   2.9167122622307925E-10   2.0809347684824721E-10   7.951095971596067E-11
0.008333333333333307      2.6636061270153794E-10   2.905063151757756E-10    2.0779990342244494E-10   7.948893960883306E-11
0.00836666666666664       2.6500668336543757E-10   2.8934498048966813E-10   2.0750575006347611E-10   7.946683911037566E-11
0.008399999999999973      2.636658139615999E-10    2.881872191142892E-10    2.072110166074757E-10    7.944465821864209E-11
0.008433333333333307      2.6233796173322003E-10   2.8703316348544204E-10   2.0691570330746562E-10   7.942239657066917E-11
0.00846666666666664       2.6102264354173366E-10   2.8588276576726085E-10   2.0661982720111368E-10   7.940005479842113E-11
0.008499999999999973      2.5971985771163855E-10   2.847360229389016E-10    2.063233881229831E-10    7.937763289993029E-11
0.008533333333333306      2.584295547727875E-10    2.835930668643996E-10    2.0602638656036925E-10   7.935513051377994E-11
0.008566666666666639      2.5715127676727947E-10   2.8245384370521337E-10   2.0572883935808797E-10   7.933254827581456E-11
0.008599999999999972      2.558850221839429E-10    2.8131835047332537E-10   2.0543074634935468E-10   7.930988618404679E-11
0.008633333333333305      2.546307412173012E-10    2.801867180391743E-10    2.051321079839516E-10    7.92871438696213E-11
0.008666666666666639      2.5338799758069867E-10   2.790588882548801E-10    2.048329410958741E-10    7.92643219772699E-11
0.008699999999999972      2.5215678991221505E-10   2.7793485816886173E-10   2.0453324551684943E-10   7.924142050498277E-11
0.008733333333333305      2.5093706339320163E-10   2.7681475586783756E-10   2.0423302192037627E-10   7.92184390889905E-11
0.008766666666666638      2.4972841092890736E-10   2.756985209462166E-10    2.0393228681458692E-10   7.919537836882819E-11
0.008799999999999971      2.485308312905752E-10    2.745861504872628E-10    2.0363104002971453E-10   7.917223834246511E-11
0.008833333333333304      2.473442622863897E-10    2.734777734042251E-10    2.0332928273605064E-10   7.914901865218684E-11
0.008866666666666637      2.4616832225754836E-10   2.723733212724506E-10    2.030270309812141E-10    7.912571994026219E-11
0.00889999999999997       2.4500301009195746E-10   2.7127279121386186E-10   2.0272428459417773E-10   7.910234220464081E-11
0.008933333333333304      2.4384826231052607E-10   2.701763122547534E-10    2.024210448354528E-10    7.907888507921059E-11
0.008966666666666637      2.4270371774435217E-10   2.690838119462925E-10    2.0211732765109333E-10   7.905534921449922E-11
0.00899999999999997       2.415693753881537E-10    2.679952874515956E-10    2.0181313286863035E-10   7.903173460843402E-11
0.009033333333333303      2.4044516966837866E-10   2.6691086435593074E-10   2.0150846188533538E-10   7.900804089774125E-11
0.009066666666666636      2.3933076344791483E-10   2.658304696224038E-10    2.0120333041076906E-10   7.89842687282164E-11
0.00909999999999997       2.3822615581742965E-10   2.6475410045346414E-10   2.008977382709722E-10    7.896041809776564E-11
0.009133333333333302      2.3713127583356363E-10   2.636818800145889E-10    2.0059168731960542E-10   7.893648865533298E-11
0.009166666666666635      2.360458098773135E-10    2.626137316073703E-10    2.002851927238913E-10    7.891248103769275E-11
0.009199999999999969      2.3496975712347123E-10   2.6154965247598415E-10   1.999782543085844E-10    7.888839524273126E-11
0.009233333333333302      2.33903042417691E-10     2.6048976353982954E-10   1.9967087430694705E-10   7.886423092654975E-11
0.009266666666666635      2.328453725530449E-10    2.594339852972324E-10    1.9936306752125382E-10   7.883998872413215E-11
0.009299999999999968      2.3179674678071096E-10   2.583823150369446E-10    1.9905483377486727E-10   7.881566863334279E-11
0.009333333333333301      2.3075708904940665E-10   2.573348706839411E-10    1.9874617550035427E-10   7.879127031444513E-11
0.009366666666666634      2.2972612565313584E-10   2.562915717095269E-10    1.9843710725157492E-10   7.876679439899684E-11
0.009399999999999967      2.2870385591151571E-10   2.55252415444891E-10     1.9812762885046075E-10   7.874224088484187E-11
0.0094333333333333        2.2769020271972403E-10   2.5421751831697773E-10   1.9781774303721143E-10   7.87176094379298E-11
0.009466666666666634      2.2668490783650096E-10   2.5318679511291907E-10   1.9750746405514504E-10   7.869290069131341E-11
0.009499999999999967      2.2568797064056342E-10   2.521602432081185E-10    1.9719679172506053E-10   7.866811464281872E-11
0.0095333333333333        2.2469931744175686E-10   2.511379791433823E-10    1.9688572885530346E-10   7.864325094998567E-11
0.009566666666666633      2.2371870273719232E-10   2.501199132811423E-10    1.965742894961707E-10    7.861831025472723E-11
0.009599999999999966      2.227461259591347E-10    2.491060430444746E-10    1.9626247346725706E-10   7.859329255484884E-11
0.0096333333333333        2.2178151316873104E-10   2.480964847134853E-10    1.9595028395327325E-10   7.856819750835533E-11
0.009666666666666632      2.208246361522062E-10    2.470911445590366E-10    1.9563773451295546E-10   7.854302575927567E-11
0.009699999999999966      2.1987549438985763E-10   2.4609002005236866E-10   1.9532482496468866E-10   7.851777730539515E-11
0.009733333333333299      2.1893401200115017E-10   2.450932285479083E-10    1.9501155896264458E-10   7.849245180272828E-11
0.009766666666666632      2.1799997630896407E-10   2.4410067050679464E-10   1.946979495800281E-10    7.846704990239762E-11
0.009799999999999965      2.1707338683639404E-10   2.43112343449864E-10     1.9438399663409844E-10   7.844157160216858E-11
0.009833333333333298      2.1615416935244896E-10   2.421283642355449E-10    1.9406970387291178E-10   7.841601654852902E-11
0.009866666666666631      2.152421221922538E-10    2.4114863081296793E-10   1.9375508426599217E-10   7.839038540202629E-11
0.009899999999999964      2.1433724491823476E-10   2.4017314075409185E-10   1.934401376293886E-10    7.836467816040434E-11
0.009933333333333298      2.1343946630304605E-10   2.3920200512788445E-10   1.9312486764871298E-10   7.833889447309577E-11
0.00996666666666663       2.1254859557839123E-10   2.382351252232441E-10    1.9280928727029247E-10   7.831303499541005E-11
0.009999999999999964      2.1166463234351196E-10   2.372724986620572E-10    1.9249339630876726E-10   7.828709972506897E-11
0.010033333333333297      2.107875064816018E-10    2.3631423038120123E-10   1.9217719857880164E-10   7.826108832558271E-11
0.01006666666666663       2.0991703960772447E-10   2.353602236803225E-10    1.9186070675526807E-10   7.823500143843085E-11
0.010099999999999963      2.0905323135342357E-10   2.344104762283161E-10    1.9154392065147999E-10   7.820883906131604E-11
0.010133333333333296      2.0819601177523808E-10   2.334650904664281E-10    1.9122684446865968E-10   7.818260087048463E-11
0.01016666666666663       2.0734521190333396E-10   2.3252396591270762E-10   1.9090949049158648E-10   7.815628750725884E-11
0.010199999999999963      2.0650083139667876E-10   2.3158710028619511E-10   1.9059185853262592E-10   7.812989896932396E-11
0.010233333333333296      2.0566280609743655E-10   2.306545948114243E-10    1.9027395263834718E-10   7.810343492175828E-11
0.010266666666666629      2.04830973124435E-10     2.2972634810988547E-10   1.8995578510728142E-10   7.807689601386529E-11
0.010299999999999962      2.0400533216239527E-10   2.288023579532128E-10    1.8963735575066411E-10   7.805028224330917E-11
0.010333333333333295      2.0318582124770136E-10   2.2788272206921692E-10   1.8931866875573393E-10   7.8023593279888E-11
0.010366666666666628      2.0237228722427173E-10   2.2696733937575342E-10   1.8899973615381397E-10   7.799682977004925E-11
0.010399999999999961      2.015647298001109E-10    2.2605620769628024E-10   1.8868055775500695E-10   7.796999171143709E-11
0.010433333333333294      2.0076308801342471E-10   2.2514942174428356E-10   1.8836113799680624E-10   7.794307878022321E-11
0.010466666666666628      1.999672177796858E-10    2.2424688005867038E-10   1.8804148851901542E-10   7.791609161661797E-11
0.01049999999999996       1.9917711882791417E-10   2.2334858051519124E-10   1.8772160913068375E-10   7.788903021824588E-11
0.010533333333333296      1.9839273109243167E-10   2.2245461355903137E-10   1.8740150444648581E-10   7.786189426895127E-11
0.010566666666666629      1.9761391841710727E-10   2.215648789503572E-10    1.8708118587674511E-10   7.783468440492584E-11
0.010599999999999962      1.96840680550452E-10     2.2067937461801351E-10   1.8676065322936288E-10   7.780740062377274E-11
0.010633333333333297      1.9607295926071821E-10   2.197981859931171E-10    1.8643991121406047E-10   7.77800426200488E-11
0.010666666666666628      1.953106264909366E-10    2.1892121523240548E-10   1.8611897101103434E-10   7.775261101926982E-11
0.010699999999999961      1.9455368200723585E-10   2.1804846031561126E-10   1.857978324269971E-10    7.772510581901922E-11
0.010733333333333296      1.9380206830749888E-10   2.1718000330540064E-10   1.8547650051474153E-10   7.769752672828262E-11
0.010766666666666628      1.9305566446320567E-10   2.1631574528892633E-10   1.8515498602082166E-10   7.766987436631723E-11
0.01079999999999996       1.9231447025571494E-10   2.1545568429753815E-10   1.8483328875102807E-10   7.764214873068846E-11
0.010833333333333296      1.9157843050767513E-10   2.1459990034102264E-10   1.8451141390532245E-10   7.761434953105141E-11
0.010866666666666627      1.908474300062864E-10    2.1374829428845998E-10   1.8418937196359106E-10   7.758647738724617E-11
0.01089999999999996       1.901214685471141E-10    2.1290086422458751E-10   1.8386716273065014E-10   7.755853229681773E-11
0.010933333333333295      1.8940049275000108E-10   2.1205768703314676E-10   1.8354479157028887E-10   7.753051397428372E-11
0.010966666666666626      1.886843941013052E-10    2.1121866465834243E-10   1.8322226866676752E-10   7.75024230345446E-11
0.01099999999999996       1.879731724096365E-10    2.1038379523640067E-10   1.8289959382387422E-10   7.747425947512626E-11
0.011033333333333294      1.8726677560821225E-10   2.0955315388390596E-10   1.8257677264502055E-10   7.74460230137287E-11
0.011066666666666626      1.865651002794616E-10    2.0872664072467632E-10   1.8225381499609468E-10   7.741771426858666E-11
0.011099999999999959      1.858681462435522E-10    2.079042539465687E-10    1.8193072068003344E-10   7.738933323720808E-11
0.011133333333333294      1.8517586434490112E-10   2.070860672656793E-10    1.8160749529690548E-10   7.736087963121079E-11
0.011166666666666625      1.8448815494612087E-10   2.0627198045272257E-10   1.8128414859531272E-10   7.73323540756233E-11
0.011199999999999958      1.8380501787822052E-10   2.0546199174846768E-10   1.8096068037729987E-10   7.730375656793311E-11
0.011233333333333293      1.8312640625098883E-10   2.0465617157526148E-10   1.8063709628135376E-10   7.7275086823628E-11
0.011266666666666625      1.8245222544536682E-10   2.0385442113682352E-10   1.803134058409267E-10    7.724634546413507E-11
0.011299999999999958      1.8178247530237932E-10   2.0305673872519254E-10   1.7998960885710883E-10   7.721753248692242E-11
0.011333333333333293      1.8111711000450293E-10   2.0226319242166715E-10   1.796657112442741E-10    7.71886476150227E-11
0.011366666666666624      1.8045603988487787E-10   2.0147368285809214E-10   1.7934172210561848E-10   7.715969146637183E-11
0.011399999999999957      1.79799264793336E-10     2.0068820837680487E-10   1.7901764124146423E-10   7.713066403842068E-11
0.011433333333333292      1.7914674050959964E-10   1.999068355656563E-10    1.7869347473824146E-10   7.71015650526559E-11
0.011466666666666623      1.7849838111731496E-10   1.9912946457171057E-10   1.7836923140511776E-10   7.707239513138622E-11
0.011499999999999956      1.7785418647459222E-10   1.9835609378849473E-10   1.7804491104162994E-10   7.704315427204321E-11
0.011533333333333291      1.7721411416818085E-10   1.9758678819210806E-10   1.7772051987921015E-10   7.701384219451128E-11
0.011566666666666623      1.7657808262117352E-10   1.9682144852289112E-10   1.7739606645134804E-10   7.698445952217597E-11
0.011599999999999956      1.7594609169940835E-10   1.9606007322423484E-10   1.7707155055671446E-10   7.69550062524498E-11
0.01163333333333329       1.7531809984291823E-10   1.953027256202862E-10    1.7674697871967268E-10   7.692548210947493E-11
0.011666666666666622      1.7469402922803272E-10   1.9454930517355567E-10   1.7642235905945363E-10   7.689588772019098E-11
0.011699999999999955      1.7407387972739957E-10   1.937998103772808E-10    1.7609769137409588E-10   7.686622308199265E-11
0.01173333333333329       1.7345761209128929E-10   1.930543024184692E-10    1.7577298213931327E-10   7.683648791461473E-11
0.011766666666666621      1.728451511572985E-10    1.923126823623774E-10    1.7544823937897952E-10   7.680668284645732E-11
0.011799999999999955      1.7223649680480968E-10   1.9157494875224126E-10   1.7512346289035106E-10   7.677680787489464E-11
0.01183333333333329       1.7163161123345962E-10   1.9084115892209234E-10   1.747986591846991E-10    7.674686272778628E-11
0.011866666666666623      1.7103042306237404E-10   1.9011121671970765E-10   1.7447383609628427E-10   7.67168480251951E-11
0.011899999999999954      1.7043293217719575E-10   1.8938512073576555E-10   1.741489934215019E-10    7.66867637644771E-11
0.011933333333333289      1.6983910144241114E-10   1.8866292583714183E-10   1.738241379573862E-10    7.665660968445869E-11
0.011966666666666619      1.6924886286178314E-10   1.8794453563300884E-10   1.7349927707219628E-10   7.662638640109055E-11
0.011999999999999952      1.6866221632630885E-10   1.8722994876087092E-10   1.7317441056175537E-10   7.659609391171236E-11
0.012033333333333285      1.6807912665903959E-10   1.8651921856723155E-10   1.7284954523112865E-10   7.656573195094464E-11
0.012066666666666618      1.6749952776455434E-10   1.8581224952173962E-10   1.725246883278218E-10    7.653530113872779E-11
0.012099999999999951      1.6692341953914613E-10   1.8510904030939448E-10   1.7219983964699702E-10   7.650480147238201E-11
