% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:27
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
7.666666666666681E-4      2.7187771089888033E-9    2.8725488056223996E-9    2.45541655390793E-9
8.000000000000016E-4      2.585834485566967E-9     2.7707741753760024E-9    2.40767896977142E-9
8.33333333333335E-4       2.467262056127461E-9     2.6721023527623835E-9    2.3594963799660694E-9
8.666666666666684E-4      2.3584408506250183E-9    2.5763333114664365E-9    2.311126316186427E-9
9.000000000000017E-4      2.2593615666801442E-9    2.4834468766158667E-9    2.2625643177771704E-9
9.333333333333352E-4      2.169500859147562E-9     2.394366521473285E-9     2.2139890600699183E-9
9.666666666666684E-4      2.08624062259678E-9      2.308592075888697E-9     2.16557398372161E-9
0.0010000000000000018     2.0095778369639348E-9    2.2261062173314413E-9    2.1173144246159584E-9
0.0010333333333333353     1.9389895464388725E-9    2.1476628166858266E-9    2.069418322154958E-9
0.0010666666666666687     1.8730042716094787E-9    2.0725685395566222E-9    2.021972367481476E-9
0.001100000000000002      1.8116208422114024E-9    2.000809786712487E-9     1.9749719027411488E-9
0.0011333333333333354     1.7544557005910717E-9    1.932956216596345E-9     1.928634775115426E-9
0.0011666666666666687     1.7006405125682602E-9    1.86826167821198E-9      1.8829756612789004E-9
0.001200000000000002      1.6501747554753756E-9    1.8067163773240188E-9    1.8379900433597119E-9
0.0012333333333333354     1.6027826635737978E-9    1.7487116840183285E-9    1.7938929366571615E-9
0.0012666666666666685     1.5579204243528886E-9    1.6935408061909483E-9    1.7506408359531023E-9
0.001300000000000002      1.5155877744726873E-9    1.6411971930844657E-9    1.7082294714983106E-9
0.0013333333333333352     1.47558228308705E-9      1.5919201994813793E-9    1.6668613222829214E-9
0.0013666666666666686     1.437540276285975E-9     1.5450857380120306E-9    1.6264442194429983E-9
0.001400000000000002      1.4014616035023374E-9    1.5006897105550114E-9    1.5869742818750805E-9
0.0014333333333333353     1.3671992536386651E-9    1.4588589009143763E-9    1.5486320635033834E-9
0.0014666666666666684     1.3344956588801166E-9    1.419080713146678E-9     1.511295103647935E-9
0.0015000000000000018     1.3033507282860712E-9    1.381352734941316E-9     1.4749599966864911E-9
0.0015333333333333351     1.273654030755917E-9     1.3457232147068184E-9    1.4397810467075032E-9
0.0015666666666666682     1.2452184005286876E-9    1.3117900800710838E-9    1.4056180720615618E-9
0.0016000000000000016     1.2180437794943744E-9    1.2795519633361417E-9    1.3724681751102884E-9
0.001633333333333335      1.1920443390021287E-9    1.2490092032668625E-9    1.3404602905747513E-9
0.0016666666666666683     1.1670797565260423E-9    1.219852799962023E-9     1.309441607361043E-9
0.0017000000000000014     1.1431499916277044E-9    1.192081986407543E-9     1.2794097552213664E-9
0.001733333333333335      1.1201893775274084E-9    1.1656745393472653E-9    1.2504687417387354E-9
0.0017666666666666681     1.0980891336854266E-9    1.1403993754676773E-9    1.2224664970872644E-9
0.0018000000000000015     1.076849231792567E-9     1.1162560698349428E-9    1.195401156416844E-9
0.0018333333333333348     1.056417760539929E-9     1.0932107620538254E-9    1.1693518443795132E-9
0.001866666666666668      1.036710412895521E-9     1.0710943294965782E-9    1.1441751642071326E-9
0.0019000000000000013     1.0177271686381488E-9    1.0499065330859972E-9    1.1198696917946976E-9
0.0019333333333333346     9.994253794353204E-10    1.0296093001675991E-9    1.0964923472635467E-9
0.001966666666666668      9.81738523565446E-10     1.0100785812182364E-9    1.0739102644371227E-9
0.0020000000000000013     9.646665857139581E-10    9.91314235298601E-10     1.0521223877853213E-9
